==================================================
output power
-303032
-----------------------------------------------
0	0	1081.44	0	0	0	1000	0	51.5731	100	100	151.573	1181.44	100	0	0	100	100	100	0	1100	0	
0	0	0	55.1429	0	0	0	1311.65	0	155.143	100	100	100	1411.65	539.964	0	639.964	100	100	40.0211	100	0	
0	0	0	642.488	0	0	316.409	0	132.913	742.488	100	232.913	100	100	0	0	100	86.7873	100	100	416.409	100	
248.865	77.1216	0	609.241	19.3519	0	0	0	0	709.241	119.352	100	100	100	0	0	100	0	177.122	348.865	100	100	
0	0	0	0	948.565	16.4696	729.176	0	0	100	1048.56	100	100	100	0	0	100	116.47	100	100	829.176	100	
715.66	0	914.231	0	0	0	0	1022.05	0	100	100	100	1014.23	1122.05	0	0	100	100	0	815.66	100	100	
617.804	322.031	987.552	0	2400	1226.92	0	64.2157	0	0	2500	100	1087.55	164.216	0	0	100	1326.92	422.031	717.804	100	100	
468.25	585.9	960.658	0	2400	774.67	0	1086.32	0	100	2500	100	1060.66	1186.32	0	407.47	100	874.67	685.9	568.25	100	507.47	
616.745	326.189	1424.54	0	2400	1566.52	33.8965	1676.74	0	100	2500	100	1524.54	1776.74	0	282.652	100	1666.52	426.189	716.745	133.897	382.652	
424.423	1087.93	1481.1	0	2400	499.471	0	1859.52	558.18	100	2500	658.18	1581.1	1959.52	0	267.893	100	599.471	1187.93	524.423	100	367.893	
313.854	995.598	0	1300.53	2400	0	0	1868.23	1041.55	1400.53	2500	1141.55	100	1968.23	0	0	100	100	1095.6	413.854	100	100	
210.596	1296.75	26.5985	925.613	2400	0	43.5904	1844.13	1840.41	1025.61	2500	1940.41	126.599	1944.13	0	309.95	0	100	1396.75	276.658	143.59	409.95	
178.359	1681.46	1359.62	0	2400	0	0	1771.13	1172.81	100	2500	1272.81	1459.62	1871.13	0	315.101	100	100	1781.46	278.359	100	415.101	
374.704	1062.95	0	1152.03	2400	0	0	1721.33	379.121	1252.03	2500	479.121	100	1821.33	0	0	100	100	1162.95	474.704	100	100	
379.582	1373.14	1710.37	0	2400	0	0	1035.45	0	100	2500	100	1810.37	1135.45	0	0	100	100	1473.14	479.582	100	100	
533.465	241.854	1265.18	0	2400	0	0	1179.27	0	100	2500	100	1365.18	1279.27	0	399.555	100	100	341.854	633.465	100	499.555	
638.587	1494.97	979.857	0	2400	0	0	1446.03	432.886	100	2500	512.1	1079.86	1546.03	0	338.962	100	100	1394.97	738.587	100	438.962	
693.111	289.337	1101.96	0	2400	0	0	1444.41	1506.71	100	2500	1606.71	1201.96	1544.41	0	0	100	100	389.337	793.111	100	100	
203.284	764.319	1391.52	0	2400	0	7.70453	1605.69	1292.93	100	2500	1392.93	1491.52	1705.69	0	0	100	100	864.319	303.284	107.705	100	
415.816	0	423.572	1361.1	2400	0	93.1452	1417.24	0	1461.1	2500	100	523.572	1517.24	0	0	100	100	100	515.816	193.145	100	
785.067	57.4143	0	1316.43	518.8	0	0	1773.77	556.909	1416.43	618.8	656.909	100	1873.77	0	504.97	0	0	157.414	885.067	0	604.97	
473.125	174.162	933.22	0	0	952.919	0	1539.12	0	100	100	100	1033.22	1639.12	0	0	100	1052.92	274.162	573.125	100	100	
0	185.194	898.127	0	217.4	0	1148.4	585.187	0	100	317.4	100	998.127	685.187	0	0	100	100	285.194	100	1248.4	100	
0	0	100	1167.4	510.602	2391.4	0	280.7	1809.7	1067.4	410.602	1709.7	0	180.7	0	0	100	2491.4	100	100	100	100	
==================================================
==================================================
output power
-635160
-----------------------------------------------
0	1983.64	0	0	1728.1	0	0	624.849	0	100	1828.1	100	100	724.849	0	1082.65	100	100	2083.64	100	100	1182.65	
254.253	0	0	447.74	19.1	0	0	752.293	0	547.74	119.1	100	100	852.293	614.348	0	714.348	100	100	354.253	100	100	
117.533	0	382.096	0	0	0	0	735.214	0	100	0	100	482.096	835.214	632.027	0	732.027	100	100	217.533	100	100	
188.936	0	0	371.222	0	107.5	0	0	0	471.222	100	100	100	0	0	0	100	207.5	100	288.936	100	100	
0	0	0	516.806	0	1019.2	0	25.2	0	616.806	100	100	100	125.2	0	0	100	1119.2	100	100	100	100	
133.57	0	0	315.342	1720.56	1288.86	0	0	0	415.342	1820.56	100	100	100	800	0	900	1388.86	100	233.57	100	100	
605.797	373.699	0	0	1176.96	296.641	697.314	84.2593	558.566	100	1276.96	658.566	100	184.259	800	606.761	900	396.641	473.699	705.797	797.314	706.761	
645.596	388.355	0	0	2400	730.499	807.767	0	0	100	2500	100	100	100	1050	552.616	1150	830.499	488.355	745.596	907.767	652.616	
693.449	289.201	0	612.369	1728.31	1296.62	807.898	0	0	712.369	1828.31	100	100	100	1066.78	833.724	1166.78	1396.62	389.201	793.449	907.898	933.724	
718.242	1288.12	0	83.2182	2400	1240.22	805.753	0	0	183.218	2500	100	100	100	936.492	0	1036.49	1340.22	1388.12	818.242	905.753	100	
731.434	624.064	0	760.171	1262.51	2400	804.935	0	0	860.171	1362.51	100	100	100	103.802	496.061	203.802	2500	724.064	831.434	904.935	596.061	
750.229	1085.7	0	0	2252.75	1265.51	807.511	0	0	100	2352.75	100	100	100	730	1255.44	830	1365.51	1185.7	850.229	907.511	1355.44	
742.75	906.483	0	0	851.817	799.5	887.497	148.608	0	100	951.817	100	0	248.608	863.384	1984.08	963.384	899.5	1006.48	842.75	909.289	2084.08	
720.1	0	600.708	0	641.613	2143.83	807.891	713.007	0	100	741.613	100	700.708	813.007	0	2267.1	0	2043.83	0	803.97	907.891	2167.1	
680.915	1116.99	0	0	1043.03	0	808.92	1146.76	0	100	1143.03	100	0	1246.76	1224.64	1130.56	1324.64	100	1216.99	780.915	908.92	1230.56	
656.138	1468.43	124.947	0	2149.77	373.374	806.122	0	622.5	100	2249.77	722.5	224.947	100	217.377	616.919	317.377	473.374	1568.43	756.138	906.122	716.919	
670.293	1269.26	312.269	0	2260.28	1163.78	804.783	0	0	100	2360.28	100	412.269	100	0	228.037	100	1263.78	1369.26	770.293	904.783	328.037	
721.968	1875.51	0	0	2400	928.596	805.27	0	0	100	2500	100	100	100	230.549	491.145	330.549	1028.6	1975.51	821.968	905.27	591.145	
732.684	1816.13	0	0	2159.45	1113.63	805.325	243.413	0	100	2259.45	100	100	343.413	0	805.037	100	1213.63	1916.13	832.684	905.325	905.037	
